id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,amenities,price,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,Location
31474873,157735828,2017-11-07,"Busselton, Australia",within an hour,100%,100%,t,t,t,BUSSELTON,-33.67077,115.35525,Private room in home,Private room,2,1 private bath,1.0,[],$605.00,5,0,0,2019-01-28,2019-11-30,5.0,5.0,5.0,5.0,4.8,4.8,5.0,5,4,1,0,0.08,wa
27258607,119542984,2017-03-06,"Perth, Australia",within an hour,90%,98%,t,t,t,BUSSELTON,-33.6599,115.26768,Entire home,Entire home/apt,4,2 baths,4.0,[],$227.00,79,15,0,2018-10-04,2023-11-16,4.97,4.96,4.9,4.97,4.99,4.9,4.9,3,3,0,0,1.24,wa
1025558397774007798,298718719,2019-09-29,"Perth, Australia",within an hour,100%,93%,t,t,t,PERTH,-31.946367184800312,115.85286437429497,Entire rental unit,Entire home/apt,4,1 bath,2.0,[],$230.00,2,2,2,2023-12-03,2023-12-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,32,32,0,0,2.0,wa
22168022,511967,2011-04-15,"Dunsborough, Australia",within an hour,99%,98%,t,t,t,BUSSELTON,-33.75117,115.03158,Entire home,Entire home/apt,6,3 baths,4.0,[],$733.00,11,3,0,2019-10-05,2023-02-20,4.82,4.45,4.73,4.82,4.73,4.82,4.55,119,119,0,0,0.21,wa
36528628,43041432,2015-08-31,"Bramley, Australia",within an hour,100%,100%,f,t,t,AUGUSTA-MARGARET RIVER,-33.99128,114.99669,Entire townhouse,Entire home/apt,6,2 baths,5.0,[],$460.00,36,7,1,2019-10-14,2023-12-04,4.67,4.53,4.58,4.92,4.92,4.92,4.42,9,9,0,0,0.7,wa
690191973270943322,8477783,2013-08-27,"Perth, Australia",within a few hours,100%,100%,f,t,t,BUSSELTON,-33.6405753301744,115.02975138776628,Entire home,Entire home/apt,6,2 baths,5.0,[],"$1,364.00",4,3,0,2022-08-13,2023-01-29,4.5,4.75,4.75,5.0,4.5,5.0,4.25,1,1,0,0,0.24,wa
8245427,3017162,2012-07-22,"Western Australia, Australia",within a day,73%,62%,f,t,t,PERTH,-31.9518,115.85537,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$181.00,275,38,2,2015-09-14,2023-12-09,4.78,4.83,4.8,4.87,4.88,4.94,4.64,1,1,0,0,2.73,wa
53925230,233216654,2018-12-29,"Western Australia, Australia",within a few hours,100%,89%,t,t,t,BROOME,-16.9444,122.7549,Private room in farm stay,Private room,2,2 shared baths,1.0,[],$257.00,1,0,0,2022-09-09,2022-09-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,3,4,1,0.06,wa
861815320488214032,100820345,2016-10-22,"Albany, Australia",within an hour,99%,100%,t,t,t,ALBANY,-35.01634,117.90545,Entire home,Entire home/apt,6,2 baths,4.0,[],$650.00,24,24,2,2023-04-25,2023-12-15,4.67,4.71,4.75,4.67,4.67,4.79,4.71,38,33,5,0,2.96,wa
28445041,15360130,2014-05-11,"Busselton, Australia",within an hour,92%,93%,t,t,t,BUSSELTON,-33.61437,115.1099,Entire home,Entire home/apt,6,2 baths,4.0,[],$242.00,148,32,2,2018-11-04,2023-12-11,4.9,4.91,4.85,4.96,4.95,4.98,4.7,86,86,0,0,2.37,wa
732027752029735032,425993564,2021-10-05,"Kalbarri, Australia",within an hour,93%,100%,f,t,t,NORTHAMPTON,-27.71494,114.16173,Entire rental unit,Entire home/apt,5,1 bath,3.0,[],$199.00,1,1,0,2023-04-10,2023-04-10,5.0,4.0,5.0,5.0,4.0,4.0,5.0,92,92,0,0,0.12,wa
42481589,242684095,2019-02-12,"Bridgetown, Australia",within an hour,100%,100%,t,t,t,BRIDGETOWN-GREENBUSHES,-33.99849,116.15744,Farm stay,Entire home/apt,6,1 bath,5.0,[],$195.00,28,9,3,2020-06-28,2023-12-11,4.89,5.0,4.75,5.0,4.96,4.96,4.82,4,4,0,0,0.66,wa
49690972,73686458,2016-05-24,"Gingin, Australia",within an hour,80%,99%,f,t,t,GINGIN,-31.02283,115.32928,Entire home,Entire home/apt,6,1 bath,3.0,[],$213.00,3,1,0,2021-10-04,2023-09-19,4.0,5.0,3.33,4.67,4.0,5.0,3.67,79,79,0,0,0.11,wa
45804842,6363222,2013-05-13,"Bunbury, Australia",within an hour,100%,100%,f,t,t,BUNBURY,-33.3388,115.62582,Entire home,Entire home/apt,5,1 bath,3.0,[],$325.00,67,4,0,2021-01-02,2023-10-08,4.99,4.96,4.96,5.0,5.0,4.97,4.84,1,1,0,0,1.85,wa
49690951,73686458,2016-05-24,"Gingin, Australia",within an hour,80%,99%,f,t,t,GINGIN,-31.02335,115.33033,Entire rental unit,Entire home/apt,6,1 bath,3.0,[],$213.00,4,1,0,2021-12-05,2023-08-20,3.75,3.75,4.0,3.75,3.75,4.5,2.75,79,79,0,0,0.16,wa
36297000,269664436,2019-06-19,"Exmouth, Australia",within an hour,100%,99%,f,t,t,EXMOUTH,-21.93174,114.12657,Entire villa,Entire home/apt,2,1 bath,1.0,[],$344.00,21,0,0,2020-03-22,2022-07-26,3.38,4.1,4.0,4.38,4.19,4.38,3.38,39,38,1,0,0.46,wa
572589599011138863,173146469,2018-02-13,"Jolimont, Australia",within an hour,100%,99%,f,t,t,GINGIN,-31.01545,115.33519,Entire home,Entire home/apt,12,2 baths,7.0,[],$400.00,32,15,0,2022-03-08,2023-11-19,4.81,4.84,4.81,4.94,4.75,4.84,4.72,19,19,0,0,1.46,wa
25683891,172589632,2018-02-09,"Leeming, Australia",within an hour,100%,100%,t,t,t,CAPEL,-33.5257,115.50842,Entire home,Entire home/apt,10,2 baths,6.0,[],$471.00,52,7,0,2018-10-07,2023-05-08,4.79,4.75,4.73,4.79,4.85,4.94,4.69,1,1,0,0,0.82,wa
35390788,73686458,2016-05-24,"Gingin, Australia",within an hour,80%,99%,f,t,t,GINGIN,-31.02317,115.33114,Entire home,Entire home/apt,8,1 bath,3.0,[],$328.00,1,0,0,2022-01-03,2022-01-03,4.0,4.0,4.0,5.0,5.0,4.0,4.0,79,79,0,0,0.04,wa
52670765,265996712,2019-06-03,"Banksia Grove, Australia",within an hour,100%,80%,f,t,t,WANNEROO,-31.69088,115.81195,Private room in home,Private room,2,1 shared bath,1.0,[],$32.00,4,2,0,2021-10-28,2023-11-12,4.75,4.75,4.75,4.75,4.75,4.5,4.75,1,0,1,0,0.15,wa
552491483988468536,157744741,2017-11-07,"Rockingham, Australia",within an hour,100%,98%,f,t,t,ROCKINGHAM,-32.28569,115.74256,Entire rental unit,Entire home/apt,4,1 bath,2.0,[],$233.00,7,6,0,2022-12-19,2023-10-10,4.14,4.14,4.57,4.43,4.43,4.57,4.0,6,6,0,0,0.57,wa
838140982814179207,492564697,2022-12-24,"Perth, Australia",within an hour,100%,92%,f,t,t,CANNING,-32.02909,115.93456,Private room in home,Private room,2,1 shared bath,1.0,[],$75.00,14,14,0,2023-03-28,2023-11-22,5.0,5.0,4.93,5.0,5.0,4.71,4.93,6,1,5,0,1.55,wa
32366293,72662342,2016-05-18,"Binningup, Australia",within a few hours,100%,92%,f,t,t,HARVEY,-33.15063,115.68857,Entire home,Entire home/apt,10,2.5 baths,7.0,[],$140.00,92,12,1,2019-02-24,2023-12-08,4.59,4.76,4.49,4.92,4.9,4.9,4.7,11,11,0,0,1.56,wa
59311,284743,2010-11-11,"Western Australia, Australia",within a day,100%,100%,f,t,t,GOSNELLS,-32.07628,115.932,Private room in home,Private room,1,1.5 baths,1.0,[],$80.00,7,0,0,2010-12-22,2018-04-28,4.86,5.0,5.0,5.0,5.0,4.83,4.83,1,0,1,0,0.04,wa
18880019,131561203,2017-05-23,"Perth, Australia",within an hour,100%,80%,f,t,t,ROCKINGHAM,-32.27706,115.71793,Entire rental unit,Entire home/apt,6,2 baths,4.0,[],$171.00,18,4,0,2018-05-18,2023-11-02,4.78,4.89,4.83,4.89,4.89,4.94,4.78,2,2,0,0,0.26,wa
757400608157515224,76104018,2016-06-06,"Western Australia, Australia",within an hour,100%,91%,t,t,t,BELMONT,-31.95148,115.94082,Private room in home,Private room,1,1 shared bath,1.0,[],$60.00,18,14,0,2022-12-01,2023-09-18,4.83,4.83,4.89,4.83,4.89,4.67,4.33,8,1,7,0,1.39,wa
41730216,301543211,2019-10-10,"Brabham, Australia",within an hour,100%,75%,t,t,t,SWAN,-31.82903,115.96319,Private room in home,Private room,2,1.5 baths,1.0,[],$64.00,53,25,3,2020-01-26,2023-12-16,4.98,4.96,5.0,4.98,4.98,4.77,4.96,1,0,1,0,1.11,wa
911927179140198775,517843165,2023-06-02,"Thornlie, Australia",within an hour,100%,100%,f,t,t,GOSNELLS,-32.05004,115.95451,Private room in home,Private room,2,1.5 shared baths,1.0,[],$96.00,6,6,0,2023-09-26,2023-11-18,3.33,3.67,2.67,4.83,4.0,3.0,2.83,4,0,4,0,2.02,wa
47776214,235809812,2019-01-10,Australia,within an hour,100%,100%,t,t,t,BUSSELTON,-33.62425,115.11782,Entire home,Entire home/apt,8,2 baths,5.0,[],$516.00,15,6,0,2021-08-09,2023-07-16,4.73,4.6,4.8,4.93,4.87,4.8,4.53,45,45,0,0,0.52,wa
39794835,6202448,2013-05-02,"Dianella, Australia",within an hour,100%,72%,f,t,t,VINCENT,-31.94399,115.86392,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$174.00,121,41,2,2020-02-16,2023-12-06,4.79,4.83,4.65,4.96,4.95,4.89,4.81,37,27,10,0,2.58,wa
40146167,22742955,2014-10-20,"Dunsborough, Australia",within an hour,94%,100%,f,t,t,BUSSELTON,-33.61616,115.10846,Entire rental unit,Entire home/apt,7,2 baths,4.0,[],$530.00,16,2,0,2020-06-01,2023-03-26,4.88,5.0,4.81,5.0,5.0,4.94,4.81,28,28,0,0,0.37,wa
573824228209555690,37752248,2015-07-07,"Perth, Australia",within an hour,100%,86%,t,t,t,VINCENT,-31.93616,115.87381,Entire rental unit,Entire home/apt,3,1 bath,2.0,[],$160.00,62,28,1,2022-04-02,2023-11-25,4.82,4.84,4.74,4.95,4.98,4.89,4.76,3,3,0,0,2.95,wa
17046514,114415527,2017-02-01,"Karlgarin, Australia",within an hour,100%,98%,f,t,f,KONDININ,-32.4307,118.90858,Entire chalet,Entire home/apt,6,1 bath,5.0,[],$170.00,348,57,0,2017-03-05,2023-11-22,4.62,4.76,4.71,4.76,4.74,4.79,4.52,3,3,0,0,4.2,wa
1125165,6172414,2013-05-01,"Fremantle, Australia",within an hour,100%,92%,t,t,t,FREMANTLE,-32.06577,115.7584,Private room,Private room,2,2.5 baths,1.0,[],$95.00,84,23,2,2013-10-25,2023-12-16,4.77,4.85,4.9,4.93,4.96,4.78,4.81,3,1,2,0,0.68,wa
52557138,4592258,2013-01-05,"Canning Vale, Australia",within a few hours,100%,82%,f,t,t,CANNING,-32.01722,115.90956,Entire home,Entire home/apt,6,2.5 baths,5.0,[],$443.00,14,5,1,2022-05-31,2023-12-06,4.64,4.64,4.64,4.71,4.71,4.5,4.5,3,3,0,0,0.73,wa
750500853299055788,6202448,2013-05-02,"Dianella, Australia",within an hour,100%,72%,f,t,t,VINCENT,-31.9416093,115.8610026,Room in hotel,Private room,1,1 shared bath,1.0,[],$69.00,17,14,1,2022-11-10,2023-12-15,4.24,4.29,4.18,4.47,4.47,4.29,4.47,37,27,10,0,1.25,wa
14982384,93982395,2016-09-07,"Muchea, Australia",within an hour,100%,100%,f,t,t,CHITTERING,-31.58206,115.9853,Private room in bed and breakfast,Private room,3,1 private bath,2.0,[],$255.00,4,1,0,2022-01-02,2023-11-18,3.5,3.75,3.25,3.75,3.75,4.0,4.0,6,0,5,0,0.17,wa
672884295737630849,469925124,2022-07-17,"Tapping, Australia",within an hour,100%,27%,f,t,t,WANNEROO,-31.72015,115.78742,Entire guesthouse,Entire home/apt,2,1 bath,2.0,[],$157.00,2,2,0,2023-05-01,2023-05-29,4.5,4.5,5.0,4.5,5.0,4.5,4.5,1,1,0,0,0.25,wa
48796862,140554723,2017-07-15,"Anniebrook, Australia",within an hour,90%,95%,f,t,t,BUSSELTON,-33.61296,115.10733,Entire home,Entire home/apt,6,1 bath,9.0,[],$443.00,90,44,2,2021-09-27,2023-12-04,4.93,4.98,4.92,5.0,4.97,4.95,4.75,1,1,0,0,3.3,wa
39210383,97905947,2016-10-04,"Broome, Australia",within an hour,83%,94%,t,t,t,BROOME,-17.92175,122.21843,Private room in tent,Private room,2,1 private bath,1.0,[],$286.00,15,6,0,2020-11-03,2023-11-08,4.87,4.93,4.93,5.0,4.93,5.0,4.8,6,0,5,0,0.39,wa
45949210,111898575,2017-01-17,"Dunsborough, Australia",within an hour,100%,100%,t,t,t,BUSSELTON,-33.632,115.13911,Entire villa,Entire home/apt,6,2 baths,4.0,[],$384.00,25,4,0,2020-11-08,2023-04-25,4.84,4.8,4.92,4.96,4.88,4.92,4.68,53,52,1,0,0.66,wa
995433896238659145,335758615,2020-02-13,"Innaloo, Australia",within an hour,100%,100%,f,t,t,STIRLING,-31.899124969298583,115.79555679112671,Private room in home,Private room,2,1 private bath,1.0,[],$70.00,9,9,0,2023-10-09,2023-11-22,4.89,4.89,4.67,5.0,4.89,4.89,4.78,1,0,1,0,3.55,wa
783859490149939531,100833757,2016-10-22,"Perth, Australia",within an hour,100%,98%,t,t,t,COTTESLOE,-31.9940807,115.7540525,Entire rental unit,Entire home/apt,6,2 baths,3.0,[],$364.00,26,26,3,2023-01-24,2023-12-21,4.92,4.92,4.88,4.88,4.96,4.96,4.85,1,1,0,0,2.34,wa
33180305,237995853,2019-01-21,"Shelley, Australia",within an hour,100%,94%,f,t,t,CANNING,-32.02366,115.89685,Entire home,Entire home/apt,10,3 baths,6.0,[],$318.00,28,8,3,2019-03-31,2023-12-02,4.07,4.14,4.0,4.68,4.61,4.54,4.21,1,1,0,0,0.49,wa
53546797,153678208,2017-10-07,"Busselton, Australia",within an hour,100%,97%,f,t,t,BUSSELTON,-33.628838,115.394104,Entire townhouse,Entire home/apt,6,2 baths,4.0,[],$106.00,21,15,0,2021-12-03,2023-11-19,4.86,4.86,4.71,4.86,4.67,4.76,4.57,93,92,1,0,0.84,wa
42262709,327603518,2020-01-15,"Lower King, Australia",within a day,100%,100%,t,t,t,ALBANY,-35.02429,117.91249,Entire guesthouse,Entire home/apt,4,1 bath,3.0,[],$320.00,157,32,2,2020-06-01,2023-12-05,4.94,4.97,4.97,4.97,4.96,4.97,4.89,1,1,0,0,3.62,wa
694621471901959720,100820345,2016-10-22,"Albany, Australia",within an hour,99%,100%,t,t,t,ALBANY,-35.02581,117.87406,Entire home,Entire home/apt,6,2 baths,4.0,[],$650.00,71,52,6,2022-09-06,2023-12-18,4.97,4.96,4.93,4.99,4.99,4.96,4.86,38,33,5,0,4.49,wa
21883178,158348049,2017-11-11,"Albany, Australia",within an hour,100%,99%,f,t,t,ALBANY,-35.02535,117.87782,Entire rental unit,Entire home/apt,4,1 bath,3.0,[],$245.00,185,30,4,2018-06-09,2023-12-03,4.78,4.89,4.85,4.93,4.9,4.92,4.71,11,11,0,0,2.74,wa
29691535,223448897,2018-10-31,"Cottesloe, Australia",within an hour,100%,95%,t,t,t,BUSSELTON,-33.6307,115.14022,Entire home,Entire home/apt,8,2 baths,6.0,[],$889.00,115,25,1,2019-01-01,2023-12-11,4.87,4.98,4.72,4.99,4.97,4.93,4.75,1,1,0,0,1.9,wa
8746324,45878793,2015-10-06,"Applecross, Australia",within an hour,100%,94%,f,t,t,MELVILLE,-32.00658,115.84638,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$180.00,55,14,0,2015-12-01,2023-09-22,4.6,4.67,4.71,4.94,4.87,4.87,4.63,13,13,0,0,0.56,wa
692341996375145126,6141738,2013-04-29,"Mosman Park, Australia",within an hour,100%,96%,t,t,t,COTTESLOE,-32.0108661,115.7526657,Entire rental unit,Entire home/apt,4,1 bath,2.0,[],$374.00,33,27,2,2022-08-27,2023-12-10,4.94,5.0,4.76,5.0,4.88,4.94,4.7,9,9,0,0,2.05,wa
603071391857068939,60695378,2016-02-28,"Western Australia, Australia",within an hour,100%,100%,t,t,t,COTTESLOE,-31.99071,115.75371,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$322.00,51,28,3,2022-04-23,2023-12-10,4.96,4.96,4.9,4.88,4.98,4.96,4.69,2,2,0,0,2.51,wa
1006290408866743750,60695378,2016-02-28,"Western Australia, Australia",within an hour,100%,100%,t,t,t,COTTESLOE,-31.990088,115.7543394,Entire rental unit,Entire home/apt,2,1 bath,1.0,[],$319.00,8,8,4,2023-10-25,2023-12-09,4.13,4.25,4.63,4.0,4.25,4.5,4.13,2,2,0,0,4.0,wa
25270648,115257197,2017-02-06,"Yallingup, Australia",within an hour,100%,100%,t,t,t,BUSSELTON,-33.60809,115.10648,Entire home,Entire home/apt,10,3 baths,8.0,[],$649.00,70,7,2,2018-07-15,2023-12-22,4.83,4.91,4.84,4.99,4.94,4.97,4.67,16,16,0,0,1.06,wa
29785530,84188032,2016-07-17,"City Beach, Australia",within a day,100%,78%,t,t,t,BUSSELTON,-33.55626,115.06116,Entire home,Entire home/apt,6,1.5 baths,4.0,[],$450.00,50,5,0,2018-12-29,2023-11-04,4.86,4.98,4.84,4.98,4.96,5.0,4.64,1,1,0,0,0.82,wa
21775070,22742955,2014-10-20,"Dunsborough, Australia",within an hour,94%,100%,f,t,t,BUSSELTON,-33.61948,115.09168,Entire home,Entire home/apt,4,2 baths,2.0,[],$355.00,60,9,1,2018-02-25,2023-12-05,4.77,4.82,4.65,4.85,4.68,4.88,4.48,28,28,0,0,0.85,wa
50041108,40750914,2015-08-07,"Busselton, Australia",within an hour,97%,100%,f,t,t,BUSSELTON,-33.62437,115.105,Entire home,Entire home/apt,6,2 baths,4.0,[],$450.00,31,18,0,2021-06-13,2023-10-29,4.61,4.74,4.45,4.68,4.65,4.81,4.42,63,63,0,0,1.01,wa
767166318685365897,304785119,2019-10-27,"Perth, Australia",within an hour,100%,100%,t,t,t,COTTESLOE,-31.99428,115.75173,Entire rental unit,Entire home/apt,4,1 bath,2.0,[],$364.00,54,54,4,2022-12-26,2023-12-11,4.83,4.87,4.91,4.93,4.81,4.96,4.69,3,3,0,0,4.46,wa
994617073357950916,225681192,2018-11-14,"Emu Point, Australia",within an hour,100%,100%,f,t,t,ALBANY,-35.00108998067706,117.9371638461034,Entire chalet,Entire home/apt,6,1 bath,4.0,[],$339.00,1,1,1,2023-12-10,2023-12-10,4.0,4.0,4.0,5.0,5.0,5.0,4.0,7,7,0,0,1.0,wa
818365719899314370,55410179,2016-01-20,"Stirling, Australia",within an hour,100%,98%,f,t,t,BAYSWATER,-31.9024,115.88729,Entire home,Entire home/apt,8,2 baths,6.0,[],$654.00,20,20,4,2023-02-13,2023-12-19,4.3,4.45,4.25,4.7,4.7,4.45,4.15,105,105,0,0,1.91,wa
879443635023916304,169822809,2018-01-25,"Perth, Australia",within an hour,100%,100%,t,t,t,CLAREMONT,-31.9734,115.78239,Entire rental unit,Entire home/apt,4,1 bath,4.0,[],$162.00,50,50,6,2023-05-31,2023-12-21,4.72,4.68,4.62,4.8,4.9,4.82,4.54,2,2,0,0,7.25,wa
715980267136197758,59747239,2016-02-21,"Shenton Park, Australia",within an hour,100%,88%,f,t,t,SUBIACO,-31.94362,115.8141,Private room in home,Private room,1,1.5 baths,1.0,[],$100.00,8,3,0,2022-09-21,2023-10-25,4.5,4.88,5.0,5.0,4.75,4.88,4.5,1,0,1,0,0.52,wa
775048473208856152,41014909,2015-08-10,"Perth, Australia",within a day,90%,64%,f,t,t,MELVILLE,-32.03095,115.80823,Entire home,Entire home/apt,5,1.5 baths,3.0,[],$239.00,9,9,0,2023-01-15,2023-10-04,4.33,4.44,4.22,4.89,4.89,4.67,4.44,1,1,0,0,0.79,wa
17230410,25581116,2015-01-04,"Winthrop, Australia",within an hour,100%,93%,f,t,t,FREMANTLE,-32.06186,115.77934,Entire home,Entire home/apt,6,2 baths,4.0,[],$160.00,167,35,3,2017-05-11,2023-12-10,4.36,4.41,4.41,4.71,4.72,4.51,4.49,7,7,0,0,2.07,wa
1021170825192205176,77177078,2016-06-11,"Perth, Australia",within a few hours,100%,83%,f,t,t,BAYSWATER,-31.946983060641397,115.90991745135996,Private room in home,Private room,2,1 private bath,1.0,[],$100.00,1,1,1,2023-12-09,2023-12-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,1.0,wa
2555426,6515090,2013-05-22,"Subiaco, Australia",within an hour,100%,100%,t,t,t,SUBIACO,-31.95585,115.81821,Entire rental unit,Entire home/apt,3,1 bath,4.0,[],$149.00,265,37,0,2014-03-28,2023-11-17,4.87,4.9,4.82,4.95,4.98,4.93,4.89,1,1,0,0,2.23,wa
44139921,55410179,2016-01-20,"Stirling, Australia",within an hour,100%,98%,f,t,t,MELVILLE,-32.03234,115.79696,Entire villa,Entire home/apt,4,1 bath,3.0,[],$262.00,68,22,3,2020-09-30,2023-12-19,4.62,4.66,4.51,4.78,4.69,4.69,4.4,105,105,0,0,1.73,wa
920937760544569317,2474702,2012-05-27,"Claremont, Australia",within an hour,94%,94%,t,t,t,MOSMAN PARK,-32.018275593718,115.75966628991156,Entire home,Entire home/apt,8,2.5 baths,4.0,[],"$1,150.00",1,1,1,2023-12-12,2023-12-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,19,19,0,0,1.0,wa
7133510,16324668,2014-06-03,"Applecross, Australia",within an hour,100%,100%,f,t,t,FREMANTLE,-32.04908,115.75059,Entire rental unit,Entire home/apt,2,1 bath,2.0,[],$100.00,358,3,0,2015-09-18,2023-10-07,4.59,4.75,4.66,4.81,4.84,4.72,4.58,10,10,0,0,3.56,wa
1007492283788414927,77040996,2016-06-11,"Dunsborough, Australia",within an hour,100%,93%,f,t,f,STIRLING,-31.8876453,115.7721041,Entire home,Entire home/apt,6,1 bath,4.0,[],$487.00,5,5,4,2023-11-16,2023-12-19,4.8,5.0,5.0,4.8,5.0,4.8,4.8,1,1,0,0,3.95,wa
635050454190342121,414014915,2021-07-20,"Dunsborough, Australia",within an hour,100%,100%,f,t,t,BUSSELTON,-33.588809967041016,115.07918548583984,Entire home,Entire home/apt,8,2 baths,5.0,[],"$1,138.00",4,4,0,2023-01-02,2023-07-23,4.5,4.5,3.75,4.75,4.75,5.0,4.25,13,13,0,0,0.34,wa
812699581826203417,40081482,2015-07-31,"Margaret River, Australia",within an hour,100%,100%,t,t,t,AUGUSTA-MARGARET RIVER,-33.9571,115.08561,Entire home,Entire home/apt,4,1 bath,2.0,[],$373.00,25,25,2,2023-05-22,2023-12-18,4.96,5.0,4.84,5.0,4.92,4.92,4.8,1,1,0,0,3.47,wa
1024464475855158845,450519194,2022-03-20,"Perth, Australia",within an hour,100%,93%,f,t,t,STIRLING,-31.89499,115.84491,Private room in rental unit,Private room,1,1 bath,1.0,[],$51.00,5,5,5,2023-12-03,2023-12-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0,1,0,5.0,wa
39734982,227921306,2018-11-27,"Ludlow, Australia",within a few hours,100%,94%,t,t,t,SHARK BAY,-25.92646,113.5367,Entire home,Entire home/apt,8,1 bath,5.0,[],$260.00,57,15,2,2019-12-23,2023-12-13,4.82,4.84,4.67,4.65,4.77,4.93,4.61,2,2,0,0,1.17,wa
828793737262436962,210939321,2018-08-21,"Wagin, Australia",within an hour,100%,94%,t,t,t,WAGIN,-33.2978,117.33544,Entire guesthouse,Entire home/apt,4,1 bath,2.0,[],$162.00,20,20,0,2023-04-05,2023-11-11,4.9,4.9,4.9,4.8,4.95,4.95,4.9,1,1,0,0,2.28,wa
996020209800430857,32092163,2015-04-27,"East Fremantle, Australia",within an hour,100%,100%,f,t,t,EAST FREMANTLE,-32.043019875410764,115.76499702838696,Entire condo,Entire home/apt,2,1 bath,1.0,[],$175.00,4,4,2,2023-11-13,2023-12-10,5.0,5.0,5.0,5.0,5.0,4.75,5.0,1,1,0,0,2.93,wa
52338136,423609308,2021-09-18,"Sorrento, Australia",within an hour,100%,98%,f,t,t,STIRLING,-31.88861,115.75757,Entire rental unit,Entire home/apt,4,1 bath,2.0,[],$285.00,49,20,1,2021-10-09,2023-12-06,4.8,4.65,4.9,4.86,4.94,4.76,4.67,2,2,0,0,1.82,wa
41069687,321078859,2019-12-26,"Quinns Rocks, Australia",within an hour,100%,100%,t,t,t,MOSMAN PARK,-32.01109,115.75817,Entire rental unit,Entire home/apt,5,1 bath,3.0,[],$220.00,82,26,2,2020-01-29,2023-12-18,4.84,4.79,4.79,4.96,4.98,4.8,4.74,1,1,0,0,1.73,wa
21756201,79638572,2016-06-24,"Esperance, Australia",within an hour,100%,100%,t,t,t,ESPERANCE,-33.86204,121.87735,Entire guesthouse,Entire home/apt,2,1 bath,1.0,[],$125.00,253,42,4,2017-11-28,2023-12-17,4.9,4.95,4.97,4.97,4.96,4.84,4.93,1,1,0,0,3.42,wa
715550224941180960,511967,2011-04-15,"Dunsborough, Australia",within an hour,99%,98%,t,t,t,BUSSELTON,-33.59123,115.08497,Entire home,Entire home/apt,8,3 baths,6.0,[],"$1,240.00",2,2,1,2023-02-12,2023-11-26,5.0,5.0,5.0,5.0,5.0,5.0,5.0,119,119,0,0,0.19,wa
5272338,7603677,2013-07-20,"Broome, Australia",within an hour,100%,94%,t,t,t,BROOME,-17.96319,122.22646,Entire bungalow,Entire home/apt,2,1 bath,1.0,[],$269.00,93,9,0,2015-02-19,2023-08-21,4.98,4.99,4.98,4.99,5.0,4.61,4.9,2,1,1,0,0.86,wa
17702490,71562139,2016-05-11,"Stroud, Australia",within an hour,100%,100%,f,t,t,GREATER GERALDTON,-28.7646,114.61597,Entire home,Entire home/apt,6,2 baths,6.0,[],$207.00,126,24,1,2017-07-04,2023-11-26,4.53,4.58,4.44,4.85,4.68,4.82,4.46,1,1,0,0,1.6,wa
52195860,160123169,2017-11-26,"Manjimup, Australia",within an hour,100%,99%,t,t,t,MANJIMUP,-34.23865,116.15542,Private room in cottage,Private room,6,1 bath,3.0,[],$235.00,2,0,0,2021-10-03,2022-08-13,4.5,4.5,5.0,5.0,5.0,5.0,4.5,4,2,2,0,0.07,wa
45839790,211757384,2018-08-25,"Collie, Australia",within an hour,100%,100%,f,t,f,COLLIE,-33.3389,116.15872,Entire guesthouse,Entire home/apt,2,1 bath,1.0,[],$202.00,54,12,1,2020-10-18,2023-11-30,4.96,4.98,4.98,4.98,5.0,4.96,4.98,1,1,0,0,1.39,wa
52764046,425993564,2021-10-05,"Kalbarri, Australia",within an hour,93%,100%,f,t,t,NORTHAMPTON,-27.70223,114.16873,Entire rental unit,Entire home/apt,5,1 bath,3.0,[],$256.00,23,13,2,2022-05-03,2023-12-02,4.57,4.48,4.65,4.78,4.7,4.74,4.39,92,92,0,0,1.15,wa
46837261,371320781,2020-10-09,"Jurien Bay, Australia",within an hour,100%,90%,t,t,t,DANDARAGAN,-30.31625,115.02791,Entire guest suite,Entire home/apt,2,1 bath,1.0,[],$200.00,102,36,3,2021-01-02,2023-12-07,4.97,4.91,4.99,5.0,5.0,4.9,4.84,1,1,0,0,2.82,wa
